,id,datetime_end,label,filename
0,3214,2020-06-15 13:00:00+00:00,1,BTCUSDT_1h_00003214_1
0,3215,2020-06-15 14:00:00+00:00,1,BTCUSDT_1h_00003215_1
0,3216,2020-06-15 15:00:00+00:00,1,BTCUSDT_1h_00003216_1
0,3217,2020-06-15 16:00:00+00:00,1,BTCUSDT_1h_00003217_1
0,3218,2020-06-15 17:00:00+00:00,1,BTCUSDT_1h_00003218_1
0,3219,2020-06-15 18:00:00+00:00,1,BTCUSDT_1h_00003219_1
0,3220,2020-06-15 19:00:00+00:00,1,BTCUSDT_1h_00003220_1
0,3221,2020-06-15 20:00:00+00:00,1,BTCUSDT_1h_00003221_1
0,3222,2020-06-15 21:00:00+00:00,1,BTCUSDT_1h_00003222_1
0,3223,2020-06-15 22:00:00+00:00,1,BTCUSDT_1h_00003223_1
0,3224,2020-06-15 23:00:00+00:00,1,BTCUSDT_1h_00003224_1
0,3225,2020-06-16 00:00:00+00:00,1,BTCUSDT_1h_00003225_1
0,3226,2020-06-16 01:00:00+00:00,1,BTCUSDT_1h_00003226_1
0,3227,2020-06-16 02:00:00+00:00,1,BTCUSDT_1h_00003227_1
0,3228,2020-06-16 03:00:00+00:00,1,BTCUSDT_1h_00003228_1
0,3229,2020-06-16 04:00:00+00:00,1,BTCUSDT_1h_00003229_1
0,3230,2020-06-16 05:00:00+00:00,1,BTCUSDT_1h_00003230_1
0,3231,2020-06-16 06:00:00+00:00,0,BTCUSDT_1h_00003231_0
0,3232,2020-06-16 07:00:00+00:00,1,BTCUSDT_1h_00003232_1
0,3233,2020-06-16 08:00:00+00:00,1,BTCUSDT_1h_00003233_1
0,3234,2020-06-16 09:00:00+00:00,1,BTCUSDT_1h_00003234_1
0,3235,2020-06-16 10:00:00+00:00,1,BTCUSDT_1h_00003235_1
0,3236,2020-06-16 11:00:00+00:00,1,BTCUSDT_1h_00003236_1
0,3237,2020-06-16 12:00:00+00:00,1,BTCUSDT_1h_00003237_1
0,3238,2020-06-16 13:00:00+00:00,0,BTCUSDT_1h_00003238_0
0,3239,2020-06-16 14:00:00+00:00,0,BTCUSDT_1h_00003239_0
0,3240,2020-06-16 15:00:00+00:00,0,BTCUSDT_1h_00003240_0
0,3241,2020-06-16 16:00:00+00:00,1,BTCUSDT_1h_00003241_1
0,3242,2020-06-16 17:00:00+00:00,0,BTCUSDT_1h_00003242_0
0,3243,2020-06-16 18:00:00+00:00,1,BTCUSDT_1h_00003243_1
0,3244,2020-06-16 19:00:00+00:00,0,BTCUSDT_1h_00003244_0
0,3245,2020-06-16 20:00:00+00:00,0,BTCUSDT_1h_00003245_0
0,3246,2020-06-16 21:00:00+00:00,0,BTCUSDT_1h_00003246_0
0,3247,2020-06-16 22:00:00+00:00,0,BTCUSDT_1h_00003247_0
0,3248,2020-06-16 23:00:00+00:00,0,BTCUSDT_1h_00003248_0
0,3249,2020-06-17 00:00:00+00:00,1,BTCUSDT_1h_00003249_1
0,3250,2020-06-17 01:00:00+00:00,1,BTCUSDT_1h_00003250_1
0,3251,2020-06-17 02:00:00+00:00,0,BTCUSDT_1h_00003251_0
0,3252,2020-06-17 03:00:00+00:00,0,BTCUSDT_1h_00003252_0
0,3253,2020-06-17 04:00:00+00:00,0,BTCUSDT_1h_00003253_0
0,3254,2020-06-17 05:00:00+00:00,0,BTCUSDT_1h_00003254_0
0,3255,2020-06-17 06:00:00+00:00,0,BTCUSDT_1h_00003255_0
0,3256,2020-06-17 07:00:00+00:00,1,BTCUSDT_1h_00003256_1
0,3257,2020-06-17 08:00:00+00:00,0,BTCUSDT_1h_00003257_0
0,3258,2020-06-17 09:00:00+00:00,0,BTCUSDT_1h_00003258_0
0,3259,2020-06-17 10:00:00+00:00,1,BTCUSDT_1h_00003259_1
0,3260,2020-06-17 11:00:00+00:00,1,BTCUSDT_1h_00003260_1
0,3261,2020-06-17 12:00:00+00:00,1,BTCUSDT_1h_00003261_1
0,3262,2020-06-17 13:00:00+00:00,0,BTCUSDT_1h_00003262_0
0,3263,2020-06-17 14:00:00+00:00,0,BTCUSDT_1h_00003263_0
0,3264,2020-06-17 15:00:00+00:00,0,BTCUSDT_1h_00003264_0
0,3265,2020-06-17 16:00:00+00:00,0,BTCUSDT_1h_00003265_0
0,3266,2020-06-17 17:00:00+00:00,0,BTCUSDT_1h_00003266_0
0,3267,2020-06-17 18:00:00+00:00,0,BTCUSDT_1h_00003267_0
0,3268,2020-06-17 19:00:00+00:00,0,BTCUSDT_1h_00003268_0
0,3269,2020-06-17 20:00:00+00:00,0,BTCUSDT_1h_00003269_0
0,3270,2020-06-17 21:00:00+00:00,0,BTCUSDT_1h_00003270_0
0,3271,2020-06-17 22:00:00+00:00,0,BTCUSDT_1h_00003271_0
0,3272,2020-06-17 23:00:00+00:00,1,BTCUSDT_1h_00003272_1
0,3273,2020-06-18 00:00:00+00:00,1,BTCUSDT_1h_00003273_1
0,3274,2020-06-18 01:00:00+00:00,1,BTCUSDT_1h_00003274_1
0,3275,2020-06-18 02:00:00+00:00,1,BTCUSDT_1h_00003275_1
0,3276,2020-06-18 03:00:00+00:00,1,BTCUSDT_1h_00003276_1
0,3277,2020-06-18 04:00:00+00:00,1,BTCUSDT_1h_00003277_1
0,3278,2020-06-18 05:00:00+00:00,1,BTCUSDT_1h_00003278_1
0,3279,2020-06-18 06:00:00+00:00,1,BTCUSDT_1h_00003279_1
0,3280,2020-06-18 07:00:00+00:00,1,BTCUSDT_1h_00003280_1
0,3281,2020-06-18 08:00:00+00:00,1,BTCUSDT_1h_00003281_1
0,3282,2020-06-18 09:00:00+00:00,0,BTCUSDT_1h_00003282_0
0,3283,2020-06-18 10:00:00+00:00,1,BTCUSDT_1h_00003283_1
0,3284,2020-06-18 11:00:00+00:00,1,BTCUSDT_1h_00003284_1
0,3285,2020-06-18 12:00:00+00:00,1,BTCUSDT_1h_00003285_1
0,3286,2020-06-18 13:00:00+00:00,0,BTCUSDT_1h_00003286_0
0,3287,2020-06-18 14:00:00+00:00,1,BTCUSDT_1h_00003287_1
0,3288,2020-06-18 15:00:00+00:00,0,BTCUSDT_1h_00003288_0
0,3289,2020-06-18 16:00:00+00:00,0,BTCUSDT_1h_00003289_0
0,3290,2020-06-18 17:00:00+00:00,0,BTCUSDT_1h_00003290_0
0,3291,2020-06-18 18:00:00+00:00,0,BTCUSDT_1h_00003291_0
0,3292,2020-06-18 19:00:00+00:00,0,BTCUSDT_1h_00003292_0
0,3293,2020-06-18 20:00:00+00:00,0,BTCUSDT_1h_00003293_0
0,3294,2020-06-18 21:00:00+00:00,0,BTCUSDT_1h_00003294_0
0,3295,2020-06-18 22:00:00+00:00,0,BTCUSDT_1h_00003295_0
0,3296,2020-06-18 23:00:00+00:00,0,BTCUSDT_1h_00003296_0
0,3297,2020-06-19 00:00:00+00:00,0,BTCUSDT_1h_00003297_0
0,3298,2020-06-19 01:00:00+00:00,0,BTCUSDT_1h_00003298_0
0,3299,2020-06-19 02:00:00+00:00,0,BTCUSDT_1h_00003299_0
0,3300,2020-06-19 03:00:00+00:00,0,BTCUSDT_1h_00003300_0
0,3301,2020-06-19 04:00:00+00:00,0,BTCUSDT_1h_00003301_0
0,3302,2020-06-19 05:00:00+00:00,0,BTCUSDT_1h_00003302_0
0,3303,2020-06-19 06:00:00+00:00,0,BTCUSDT_1h_00003303_0
0,3304,2020-06-19 07:00:00+00:00,0,BTCUSDT_1h_00003304_0
0,3305,2020-06-19 08:00:00+00:00,0,BTCUSDT_1h_00003305_0
0,3306,2020-06-19 09:00:00+00:00,0,BTCUSDT_1h_00003306_0
0,3307,2020-06-19 10:00:00+00:00,1,BTCUSDT_1h_00003307_1
0,3308,2020-06-19 11:00:00+00:00,1,BTCUSDT_1h_00003308_1
0,3309,2020-06-19 12:00:00+00:00,1,BTCUSDT_1h_00003309_1
0,3310,2020-06-19 13:00:00+00:00,1,BTCUSDT_1h_00003310_1
0,3311,2020-06-19 14:00:00+00:00,1,BTCUSDT_1h_00003311_1
0,3312,2020-06-19 15:00:00+00:00,1,BTCUSDT_1h_00003312_1
0,3313,2020-06-19 16:00:00+00:00,1,BTCUSDT_1h_00003313_1
0,3314,2020-06-19 17:00:00+00:00,1,BTCUSDT_1h_00003314_1
0,3315,2020-06-19 18:00:00+00:00,1,BTCUSDT_1h_00003315_1
0,3316,2020-06-19 19:00:00+00:00,0,BTCUSDT_1h_00003316_0
0,3317,2020-06-19 20:00:00+00:00,0,BTCUSDT_1h_00003317_0
0,3318,2020-06-19 21:00:00+00:00,0,BTCUSDT_1h_00003318_0
0,3319,2020-06-19 22:00:00+00:00,0,BTCUSDT_1h_00003319_0
0,3320,2020-06-19 23:00:00+00:00,0,BTCUSDT_1h_00003320_0
0,3321,2020-06-20 00:00:00+00:00,0,BTCUSDT_1h_00003321_0
0,3322,2020-06-20 01:00:00+00:00,0,BTCUSDT_1h_00003322_0
0,3323,2020-06-20 02:00:00+00:00,0,BTCUSDT_1h_00003323_0
0,3324,2020-06-20 03:00:00+00:00,1,BTCUSDT_1h_00003324_1
0,3325,2020-06-20 04:00:00+00:00,0,BTCUSDT_1h_00003325_0
0,3326,2020-06-20 05:00:00+00:00,1,BTCUSDT_1h_00003326_1
0,3327,2020-06-20 06:00:00+00:00,0,BTCUSDT_1h_00003327_0
0,3328,2020-06-20 07:00:00+00:00,0,BTCUSDT_1h_00003328_0
0,3329,2020-06-20 08:00:00+00:00,0,BTCUSDT_1h_00003329_0
0,3330,2020-06-20 09:00:00+00:00,0,BTCUSDT_1h_00003330_0
0,3331,2020-06-20 10:00:00+00:00,0,BTCUSDT_1h_00003331_0
0,3332,2020-06-20 11:00:00+00:00,1,BTCUSDT_1h_00003332_1
0,3333,2020-06-20 12:00:00+00:00,0,BTCUSDT_1h_00003333_0
0,3334,2020-06-20 13:00:00+00:00,0,BTCUSDT_1h_00003334_0
0,3335,2020-06-20 14:00:00+00:00,0,BTCUSDT_1h_00003335_0
0,3336,2020-06-20 15:00:00+00:00,0,BTCUSDT_1h_00003336_0
0,3337,2020-06-20 16:00:00+00:00,0,BTCUSDT_1h_00003337_0
0,3338,2020-06-20 17:00:00+00:00,0,BTCUSDT_1h_00003338_0
0,3339,2020-06-20 18:00:00+00:00,1,BTCUSDT_1h_00003339_1
0,3340,2020-06-20 19:00:00+00:00,0,BTCUSDT_1h_00003340_0
0,3341,2020-06-20 20:00:00+00:00,1,BTCUSDT_1h_00003341_1
0,3342,2020-06-20 21:00:00+00:00,1,BTCUSDT_1h_00003342_1
0,3343,2020-06-20 22:00:00+00:00,1,BTCUSDT_1h_00003343_1
0,3344,2020-06-20 23:00:00+00:00,1,BTCUSDT_1h_00003344_1
0,3345,2020-06-21 00:00:00+00:00,1,BTCUSDT_1h_00003345_1
0,3346,2020-06-21 01:00:00+00:00,1,BTCUSDT_1h_00003346_1
0,3347,2020-06-21 02:00:00+00:00,1,BTCUSDT_1h_00003347_1
0,3348,2020-06-21 03:00:00+00:00,1,BTCUSDT_1h_00003348_1
0,3349,2020-06-21 04:00:00+00:00,1,BTCUSDT_1h_00003349_1
0,3350,2020-06-21 05:00:00+00:00,1,BTCUSDT_1h_00003350_1
0,3351,2020-06-21 06:00:00+00:00,1,BTCUSDT_1h_00003351_1
0,3352,2020-06-21 07:00:00+00:00,1,BTCUSDT_1h_00003352_1
0,3353,2020-06-21 08:00:00+00:00,0,BTCUSDT_1h_00003353_0
0,3354,2020-06-21 09:00:00+00:00,1,BTCUSDT_1h_00003354_1
0,3355,2020-06-21 10:00:00+00:00,1,BTCUSDT_1h_00003355_1
0,3356,2020-06-21 11:00:00+00:00,0,BTCUSDT_1h_00003356_0
0,3357,2020-06-21 12:00:00+00:00,0,BTCUSDT_1h_00003357_0
0,3358,2020-06-21 13:00:00+00:00,0,BTCUSDT_1h_00003358_0
0,3359,2020-06-21 14:00:00+00:00,0,BTCUSDT_1h_00003359_0
0,3360,2020-06-21 15:00:00+00:00,0,BTCUSDT_1h_00003360_0
0,3361,2020-06-21 16:00:00+00:00,0,BTCUSDT_1h_00003361_0
0,3362,2020-06-21 17:00:00+00:00,0,BTCUSDT_1h_00003362_0
0,3363,2020-06-21 18:00:00+00:00,0,BTCUSDT_1h_00003363_0
0,3364,2020-06-21 19:00:00+00:00,0,BTCUSDT_1h_00003364_0
0,3365,2020-06-21 20:00:00+00:00,0,BTCUSDT_1h_00003365_0
0,3366,2020-06-21 21:00:00+00:00,0,BTCUSDT_1h_00003366_0
0,3367,2020-06-21 22:00:00+00:00,0,BTCUSDT_1h_00003367_0
0,3368,2020-06-21 23:00:00+00:00,0,BTCUSDT_1h_00003368_0
0,3369,2020-06-22 00:00:00+00:00,0,BTCUSDT_1h_00003369_0
0,3370,2020-06-22 01:00:00+00:00,1,BTCUSDT_1h_00003370_1
0,3371,2020-06-22 02:00:00+00:00,1,BTCUSDT_1h_00003371_1
0,3372,2020-06-22 03:00:00+00:00,1,BTCUSDT_1h_00003372_1
0,3373,2020-06-22 04:00:00+00:00,1,BTCUSDT_1h_00003373_1
0,3374,2020-06-22 05:00:00+00:00,1,BTCUSDT_1h_00003374_1
0,3375,2020-06-22 06:00:00+00:00,1,BTCUSDT_1h_00003375_1
0,3376,2020-06-22 07:00:00+00:00,1,BTCUSDT_1h_00003376_1
0,3377,2020-06-22 08:00:00+00:00,1,BTCUSDT_1h_00003377_1
0,3378,2020-06-22 09:00:00+00:00,1,BTCUSDT_1h_00003378_1
0,3379,2020-06-22 10:00:00+00:00,1,BTCUSDT_1h_00003379_1
0,3380,2020-06-22 11:00:00+00:00,1,BTCUSDT_1h_00003380_1
0,3381,2020-06-22 12:00:00+00:00,1,BTCUSDT_1h_00003381_1
0,3382,2020-06-22 13:00:00+00:00,1,BTCUSDT_1h_00003382_1
0,3383,2020-06-22 14:00:00+00:00,1,BTCUSDT_1h_00003383_1
0,3384,2020-06-22 15:00:00+00:00,1,BTCUSDT_1h_00003384_1
0,3385,2020-06-22 16:00:00+00:00,1,BTCUSDT_1h_00003385_1
0,3386,2020-06-22 17:00:00+00:00,1,BTCUSDT_1h_00003386_1
0,3387,2020-06-22 18:00:00+00:00,1,BTCUSDT_1h_00003387_1
0,3388,2020-06-22 19:00:00+00:00,1,BTCUSDT_1h_00003388_1
0,3389,2020-06-22 20:00:00+00:00,1,BTCUSDT_1h_00003389_1
0,3390,2020-06-22 21:00:00+00:00,1,BTCUSDT_1h_00003390_1
0,3391,2020-06-22 22:00:00+00:00,1,BTCUSDT_1h_00003391_1
0,3392,2020-06-22 23:00:00+00:00,1,BTCUSDT_1h_00003392_1
0,3393,2020-06-23 00:00:00+00:00,1,BTCUSDT_1h_00003393_1
0,3394,2020-06-23 01:00:00+00:00,1,BTCUSDT_1h_00003394_1
0,3395,2020-06-23 02:00:00+00:00,1,BTCUSDT_1h_00003395_1
0,3396,2020-06-23 03:00:00+00:00,1,BTCUSDT_1h_00003396_1
0,3397,2020-06-23 04:00:00+00:00,1,BTCUSDT_1h_00003397_1
0,3398,2020-06-23 05:00:00+00:00,1,BTCUSDT_1h_00003398_1
0,3399,2020-06-23 06:00:00+00:00,1,BTCUSDT_1h_00003399_1
0,3400,2020-06-23 07:00:00+00:00,0,BTCUSDT_1h_00003400_0
0,3401,2020-06-23 08:00:00+00:00,0,BTCUSDT_1h_00003401_0
0,3402,2020-06-23 09:00:00+00:00,0,BTCUSDT_1h_00003402_0
0,3403,2020-06-23 10:00:00+00:00,0,BTCUSDT_1h_00003403_0
0,3404,2020-06-23 11:00:00+00:00,0,BTCUSDT_1h_00003404_0
0,3405,2020-06-23 12:00:00+00:00,0,BTCUSDT_1h_00003405_0
0,3406,2020-06-23 13:00:00+00:00,0,BTCUSDT_1h_00003406_0
0,3407,2020-06-23 14:00:00+00:00,1,BTCUSDT_1h_00003407_1
0,3408,2020-06-23 15:00:00+00:00,1,BTCUSDT_1h_00003408_1
0,3409,2020-06-23 16:00:00+00:00,1,BTCUSDT_1h_00003409_1
0,3410,2020-06-23 17:00:00+00:00,1,BTCUSDT_1h_00003410_1
0,3411,2020-06-23 18:00:00+00:00,1,BTCUSDT_1h_00003411_1
0,3412,2020-06-23 19:00:00+00:00,1,BTCUSDT_1h_00003412_1
0,3413,2020-06-23 20:00:00+00:00,1,BTCUSDT_1h_00003413_1
0,3414,2020-06-23 21:00:00+00:00,1,BTCUSDT_1h_00003414_1
0,3415,2020-06-23 22:00:00+00:00,0,BTCUSDT_1h_00003415_0
0,3416,2020-06-23 23:00:00+00:00,0,BTCUSDT_1h_00003416_0
0,3417,2020-06-24 00:00:00+00:00,0,BTCUSDT_1h_00003417_0
0,3418,2020-06-24 01:00:00+00:00,0,BTCUSDT_1h_00003418_0
0,3419,2020-06-24 02:00:00+00:00,0,BTCUSDT_1h_00003419_0
0,3420,2020-06-24 03:00:00+00:00,0,BTCUSDT_1h_00003420_0
0,3421,2020-06-24 04:00:00+00:00,0,BTCUSDT_1h_00003421_0
0,3422,2020-06-24 05:00:00+00:00,1,BTCUSDT_1h_00003422_1
0,3423,2020-06-24 06:00:00+00:00,1,BTCUSDT_1h_00003423_1
0,3424,2020-06-24 07:00:00+00:00,0,BTCUSDT_1h_00003424_0
0,3425,2020-06-24 08:00:00+00:00,0,BTCUSDT_1h_00003425_0
0,3426,2020-06-24 09:00:00+00:00,0,BTCUSDT_1h_00003426_0
0,3427,2020-06-24 10:00:00+00:00,0,BTCUSDT_1h_00003427_0
0,3428,2020-06-24 11:00:00+00:00,0,BTCUSDT_1h_00003428_0
0,3429,2020-06-24 12:00:00+00:00,0,BTCUSDT_1h_00003429_0
0,3430,2020-06-24 13:00:00+00:00,0,BTCUSDT_1h_00003430_0
0,3431,2020-06-24 14:00:00+00:00,0,BTCUSDT_1h_00003431_0
0,3432,2020-06-24 15:00:00+00:00,0,BTCUSDT_1h_00003432_0
0,3433,2020-06-24 16:00:00+00:00,0,BTCUSDT_1h_00003433_0
0,3434,2020-06-24 17:00:00+00:00,0,BTCUSDT_1h_00003434_0
0,3435,2020-06-24 18:00:00+00:00,0,BTCUSDT_1h_00003435_0
0,3436,2020-06-24 19:00:00+00:00,0,BTCUSDT_1h_00003436_0
0,3437,2020-06-24 20:00:00+00:00,0,BTCUSDT_1h_00003437_0
0,3438,2020-06-24 21:00:00+00:00,0,BTCUSDT_1h_00003438_0
0,3439,2020-06-24 22:00:00+00:00,0,BTCUSDT_1h_00003439_0
0,3440,2020-06-24 23:00:00+00:00,0,BTCUSDT_1h_00003440_0
0,3441,2020-06-25 00:00:00+00:00,0,BTCUSDT_1h_00003441_0
0,3442,2020-06-25 01:00:00+00:00,1,BTCUSDT_1h_00003442_1
0,3443,2020-06-25 02:00:00+00:00,0,BTCUSDT_1h_00003443_0
0,3444,2020-06-25 03:00:00+00:00,0,BTCUSDT_1h_00003444_0
0,3445,2020-06-25 04:00:00+00:00,0,BTCUSDT_1h_00003445_0
0,3446,2020-06-25 05:00:00+00:00,0,BTCUSDT_1h_00003446_0
0,3447,2020-06-25 06:00:00+00:00,0,BTCUSDT_1h_00003447_0
0,3448,2020-06-25 07:00:00+00:00,0,BTCUSDT_1h_00003448_0
0,3449,2020-06-25 08:00:00+00:00,0,BTCUSDT_1h_00003449_0
0,3450,2020-06-25 09:00:00+00:00,0,BTCUSDT_1h_00003450_0
0,3451,2020-06-25 10:00:00+00:00,0,BTCUSDT_1h_00003451_0
0,3452,2020-06-25 11:00:00+00:00,0,BTCUSDT_1h_00003452_0
0,3453,2020-06-25 12:00:00+00:00,0,BTCUSDT_1h_00003453_0
0,3454,2020-06-25 13:00:00+00:00,1,BTCUSDT_1h_00003454_1
0,3455,2020-06-25 14:00:00+00:00,1,BTCUSDT_1h_00003455_1
0,3456,2020-06-25 15:00:00+00:00,1,BTCUSDT_1h_00003456_1
0,3457,2020-06-25 16:00:00+00:00,1,BTCUSDT_1h_00003457_1
0,3458,2020-06-25 17:00:00+00:00,1,BTCUSDT_1h_00003458_1
0,3459,2020-06-25 18:00:00+00:00,0,BTCUSDT_1h_00003459_0
0,3460,2020-06-25 19:00:00+00:00,1,BTCUSDT_1h_00003460_1
0,3461,2020-06-25 20:00:00+00:00,1,BTCUSDT_1h_00003461_1
0,3462,2020-06-25 21:00:00+00:00,1,BTCUSDT_1h_00003462_1
0,3463,2020-06-25 22:00:00+00:00,1,BTCUSDT_1h_00003463_1
0,3464,2020-06-25 23:00:00+00:00,1,BTCUSDT_1h_00003464_1
0,3465,2020-06-26 00:00:00+00:00,1,BTCUSDT_1h_00003465_1
0,3466,2020-06-26 01:00:00+00:00,1,BTCUSDT_1h_00003466_1
0,3467,2020-06-26 02:00:00+00:00,0,BTCUSDT_1h_00003467_0
0,3468,2020-06-26 03:00:00+00:00,0,BTCUSDT_1h_00003468_0
0,3469,2020-06-26 04:00:00+00:00,1,BTCUSDT_1h_00003469_1
0,3470,2020-06-26 05:00:00+00:00,0,BTCUSDT_1h_00003470_0
0,3471,2020-06-26 06:00:00+00:00,0,BTCUSDT_1h_00003471_0
0,3472,2020-06-26 07:00:00+00:00,0,BTCUSDT_1h_00003472_0
0,3473,2020-06-26 08:00:00+00:00,0,BTCUSDT_1h_00003473_0
0,3474,2020-06-26 09:00:00+00:00,0,BTCUSDT_1h_00003474_0
0,3475,2020-06-26 10:00:00+00:00,0,BTCUSDT_1h_00003475_0
0,3476,2020-06-26 11:00:00+00:00,0,BTCUSDT_1h_00003476_0
0,3477,2020-06-26 12:00:00+00:00,0,BTCUSDT_1h_00003477_0
0,3478,2020-06-26 13:00:00+00:00,0,BTCUSDT_1h_00003478_0
0,3479,2020-06-26 14:00:00+00:00,0,BTCUSDT_1h_00003479_0
0,3480,2020-06-26 15:00:00+00:00,0,BTCUSDT_1h_00003480_0
0,3481,2020-06-26 16:00:00+00:00,0,BTCUSDT_1h_00003481_0
0,3482,2020-06-26 17:00:00+00:00,1,BTCUSDT_1h_00003482_1
0,3483,2020-06-26 18:00:00+00:00,1,BTCUSDT_1h_00003483_1
0,3484,2020-06-26 19:00:00+00:00,0,BTCUSDT_1h_00003484_0
0,3485,2020-06-26 20:00:00+00:00,0,BTCUSDT_1h_00003485_0
0,3486,2020-06-26 21:00:00+00:00,0,BTCUSDT_1h_00003486_0
0,3487,2020-06-26 22:00:00+00:00,0,BTCUSDT_1h_00003487_0
0,3488,2020-06-26 23:00:00+00:00,1,BTCUSDT_1h_00003488_1
0,3489,2020-06-27 00:00:00+00:00,1,BTCUSDT_1h_00003489_1
0,3490,2020-06-27 01:00:00+00:00,1,BTCUSDT_1h_00003490_1
0,3491,2020-06-27 02:00:00+00:00,1,BTCUSDT_1h_00003491_1
0,3492,2020-06-27 03:00:00+00:00,1,BTCUSDT_1h_00003492_1
0,3493,2020-06-27 04:00:00+00:00,1,BTCUSDT_1h_00003493_1
0,3494,2020-06-27 05:00:00+00:00,1,BTCUSDT_1h_00003494_1
0,3495,2020-06-27 06:00:00+00:00,0,BTCUSDT_1h_00003495_0
0,3496,2020-06-27 07:00:00+00:00,0,BTCUSDT_1h_00003496_0
0,3497,2020-06-27 08:00:00+00:00,0,BTCUSDT_1h_00003497_0
0,3498,2020-06-27 09:00:00+00:00,0,BTCUSDT_1h_00003498_0
0,3499,2020-06-27 10:00:00+00:00,0,BTCUSDT_1h_00003499_0
0,3500,2020-06-27 11:00:00+00:00,1,BTCUSDT_1h_00003500_1
0,3501,2020-06-27 12:00:00+00:00,1,BTCUSDT_1h_00003501_1
0,3502,2020-06-27 13:00:00+00:00,0,BTCUSDT_1h_00003502_0
0,3503,2020-06-27 14:00:00+00:00,0,BTCUSDT_1h_00003503_0
0,3504,2020-06-27 15:00:00+00:00,0,BTCUSDT_1h_00003504_0
0,3505,2020-06-27 16:00:00+00:00,0,BTCUSDT_1h_00003505_0
0,3506,2020-06-27 17:00:00+00:00,0,BTCUSDT_1h_00003506_0
0,3507,2020-06-27 18:00:00+00:00,0,BTCUSDT_1h_00003507_0
0,3508,2020-06-27 19:00:00+00:00,0,BTCUSDT_1h_00003508_0
0,3509,2020-06-27 20:00:00+00:00,0,BTCUSDT_1h_00003509_0
0,3510,2020-06-27 21:00:00+00:00,0,BTCUSDT_1h_00003510_0
0,3511,2020-06-27 22:00:00+00:00,0,BTCUSDT_1h_00003511_0
0,3512,2020-06-27 23:00:00+00:00,0,BTCUSDT_1h_00003512_0
0,3513,2020-06-28 00:00:00+00:00,0,BTCUSDT_1h_00003513_0
0,3514,2020-06-28 01:00:00+00:00,0,BTCUSDT_1h_00003514_0
0,3515,2020-06-28 02:00:00+00:00,0,BTCUSDT_1h_00003515_0
0,3516,2020-06-28 03:00:00+00:00,0,BTCUSDT_1h_00003516_0
0,3517,2020-06-28 04:00:00+00:00,0,BTCUSDT_1h_00003517_0
0,3518,2020-06-28 05:00:00+00:00,1,BTCUSDT_1h_00003518_1
0,3519,2020-06-28 06:00:00+00:00,1,BTCUSDT_1h_00003519_1
0,3520,2020-06-28 07:00:00+00:00,0,BTCUSDT_1h_00003520_0
0,3521,2020-06-28 08:00:00+00:00,1,BTCUSDT_1h_00003521_1
0,3522,2020-06-28 09:00:00+00:00,1,BTCUSDT_1h_00003522_1
0,3523,2020-06-28 10:00:00+00:00,1,BTCUSDT_1h_00003523_1
0,3524,2020-06-28 11:00:00+00:00,1,BTCUSDT_1h_00003524_1
0,3525,2020-06-28 12:00:00+00:00,1,BTCUSDT_1h_00003525_1
0,3526,2020-06-28 13:00:00+00:00,1,BTCUSDT_1h_00003526_1
0,3527,2020-06-28 14:00:00+00:00,1,BTCUSDT_1h_00003527_1
0,3528,2020-06-28 15:00:00+00:00,1,BTCUSDT_1h_00003528_1
0,3529,2020-06-28 16:00:00+00:00,1,BTCUSDT_1h_00003529_1
0,3530,2020-06-28 17:00:00+00:00,1,BTCUSDT_1h_00003530_1
0,3531,2020-06-28 18:00:00+00:00,1,BTCUSDT_1h_00003531_1
0,3532,2020-06-28 19:00:00+00:00,1,BTCUSDT_1h_00003532_1
0,3533,2020-06-28 20:00:00+00:00,1,BTCUSDT_1h_00003533_1
0,3534,2020-06-28 21:00:00+00:00,1,BTCUSDT_1h_00003534_1
0,3535,2020-06-28 22:00:00+00:00,1,BTCUSDT_1h_00003535_1
0,3536,2020-06-28 23:00:00+00:00,1,BTCUSDT_1h_00003536_1
0,3537,2020-06-29 00:00:00+00:00,0,BTCUSDT_1h_00003537_0
0,3538,2020-06-29 01:00:00+00:00,0,BTCUSDT_1h_00003538_0
0,3539,2020-06-29 02:00:00+00:00,0,BTCUSDT_1h_00003539_0
0,3540,2020-06-29 03:00:00+00:00,0,BTCUSDT_1h_00003540_0
0,3541,2020-06-29 04:00:00+00:00,0,BTCUSDT_1h_00003541_0
0,3542,2020-06-29 05:00:00+00:00,1,BTCUSDT_1h_00003542_1
0,3543,2020-06-29 06:00:00+00:00,0,BTCUSDT_1h_00003543_0
0,3544,2020-06-29 07:00:00+00:00,0,BTCUSDT_1h_00003544_0
0,3545,2020-06-29 08:00:00+00:00,0,BTCUSDT_1h_00003545_0
0,3546,2020-06-29 09:00:00+00:00,1,BTCUSDT_1h_00003546_1
0,3547,2020-06-29 10:00:00+00:00,0,BTCUSDT_1h_00003547_0
0,3548,2020-06-29 11:00:00+00:00,0,BTCUSDT_1h_00003548_0
0,3549,2020-06-29 12:00:00+00:00,0,BTCUSDT_1h_00003549_0
0,3550,2020-06-29 13:00:00+00:00,0,BTCUSDT_1h_00003550_0
0,3551,2020-06-29 14:00:00+00:00,0,BTCUSDT_1h_00003551_0
0,3552,2020-06-29 15:00:00+00:00,1,BTCUSDT_1h_00003552_1
0,3553,2020-06-29 16:00:00+00:00,1,BTCUSDT_1h_00003553_1
0,3554,2020-06-29 17:00:00+00:00,1,BTCUSDT_1h_00003554_1
